time,lat,lon,ssp126_tg_mean_p10,ssp126_tg_mean_p50,ssp126_tg_mean_p90,ssp245_tg_mean_p10,ssp245_tg_mean_p50,ssp245_tg_mean_p90,ssp585_tg_mean_p10,ssp585_tg_mean_p50,ssp585_tg_mean_p90
2068-04-01,43.708333225,-79.375002465,7.64,10.34,12.19,8.73,10.96,12.61,9.43,11.13,13.78
2068-05-01,43.708333225,-79.375002465,13.26,15.42,18.33,14.87,16.77,19.18,14.77,17.36,18.67
2068-06-01,43.708333225,-79.375002465,18.63,21.17,22.84,19.02,20.51,23.60,21.03,22.43,25.75
2068-07-01,43.708333225,-79.375002465,21.79,23.61,24.74,22.62,24.85,27.14,24.14,25.81,27.80
2068-08-01,43.708333225,-79.375002465,22.49,23.87,25.01,22.36,25.00,27.00,24.16,25.67,28.22
2068-09-01,43.708333225,-79.375002465,17.15,19.20,21.52,17.57,20.76,22.94,18.31,21.80,24.57
2068-10-01,43.708333225,-79.375002465,11.26,13.04,15.47,10.59,13.12,16.02,12.29,14.43,17.23
2068-11-01,43.708333225,-79.375002465,4.70,6.50,8.83,4.83,6.80,9.57,6.03,9.08,10.52
2068-12-01,43.708333225,-79.375002465,-2.78,1.29,3.80,-0.53,2.75,5.87,0.52,3.46,5.91
2069-01-01,43.708333225,-79.375002465,-5.44,-1.57,1.46,-3.52,0.18,3.52,-3.69,1.01,3.27
2069-02-01,43.708333225,-79.375002465,-3.70,-0.84,2.43,-3.07,-0.42,2.58,-1.39,1.65,4.12
2069-03-01,43.708333225,-79.375002465,-0.00,3.05,6.65,1.32,3.15,6.63,1.68,5.27,7.11
2069-04-01,43.708333225,-79.375002465,7.53,9.65,11.73,9.06,10.84,12.33,9.74,11.68,14.14
2069-05-01,43.708333225,-79.375002465,13.77,15.26,19.17,13.67,15.82,17.72,15.01,17.01,19.66
2069-06-01,43.708333225,-79.375002465,18.74,21.16,23.50,20.10,21.83,23.48,21.43,22.57,26.08
2069-07-01,43.708333225,-79.375002465,22.46,24.39,25.57,23.20,24.75,26.19,24.10,26.25,28.55
2069-08-01,43.708333225,-79.375002465,20.88,23.17,25.27,22.46,24.11,25.86,23.28,25.53,28.17
2069-09-01,43.708333225,-79.375002465,15.93,18.51,21.82,17.81,20.06,21.58,18.59,21.33,23.93
2069-10-01,43.708333225,-79.375002465,10.70,12.71,14.68,11.59,13.74,15.25,12.76,14.98,17.57
2069-11-01,43.708333225,-79.375002465,4.39,7.12,8.41,5.44,8.48,9.53,6.95,8.37,11.11
2069-12-01,43.708333225,-79.375002465,-0.94,0.96,4.89,-1.34,2.38,4.77,-0.29,3.92,6.68
2070-01-01,43.708333225,-79.375002465,-4.23,-1.77,1.84,-4.44,0.52,2.57,-2.56,1.42,3.78
2070-02-01,43.708333225,-79.375002465,-4.48,0.02,4.37,-3.70,-0.56,4.43,-2.36,1.00,5.33
2070-03-01,43.708333225,-79.375002465,0.03,3.35,6.14,0.57,3.44,7.54,2.07,5.86,9.43
2070-04-01,43.708333225,-79.375002465,8.07,9.82,11.87,7.08,9.15,12.53,8.71,11.93,14.58
2070-05-01,43.708333225,-79.375002465,13.08,14.61,18.44,14.39,16.16,18.55,15.25,17.36,19.25
2070-06-01,43.708333225,-79.375002465,18.94,21.15,23.17,19.67,21.80,23.47,21.14,23.11,25.08
2070-07-01,43.708333225,-79.375002465,22.78,24.54,25.92,21.97,23.98,27.03,24.82,26.82,29.17
2070-08-01,43.708333225,-79.375002465,21.83,23.35,25.19,22.27,24.44,26.34,23.45,26.04,28.80
2070-09-01,43.708333225,-79.375002465,17.41,19.49,22.30,17.06,19.50,21.92,19.33,21.69,24.47
2070-10-01,43.708333225,-79.375002465,9.21,12.53,15.02,11.22,13.18,16.49,11.93,14.93,18.10
2070-11-01,43.708333225,-79.375002465,4.68,6.95,9.11,5.45,7.52,9.90,5.92,8.94,11.50
2070-12-01,43.708333225,-79.375002465,-0.88,1.97,3.68,0.06,1.87,6.08,0.36,3.65,7.70
2071-01-01,43.708333225,-79.375002465,-5.99,-2.28,0.94,-4.69,-0.49,3.58,-0.88,1.48,4.52
2071-02-01,43.708333225,-79.375002465,-5.33,-0.22,2.51,-3.52,-0.27,3.05,-1.09,2.05,5.05
2071-03-01,43.708333225,-79.375002465,0.13,2.88,6.64,0.31,3.10,6.15,3.24,5.68,9.51
2071-04-01,43.708333225,-79.375002465,7.12,9.17,11.97,7.90,10.45,13.37,9.38,11.60,13.56
2071-05-01,43.708333225,-79.375002465,13.22,14.80,19.18,14.27,16.32,18.39,15.64,18.04,20.59
2071-06-01,43.708333225,-79.375002465,17.97,20.57,23.05,19.65,21.05,23.09,21.26,23.30,25.39
2071-07-01,43.708333225,-79.375002465,21.96,24.33,25.79,22.78,24.48,27.75,24.99,26.73,28.97
2071-08-01,43.708333225,-79.375002465,21.26,23.72,25.00,22.39,23.93,25.85,23.12,25.79,28.26
2071-09-01,43.708333225,-79.375002465,17.69,18.93,21.87,17.63,20.07,22.00,19.38,21.18,23.85
2071-10-01,43.708333225,-79.375002465,9.92,12.39,15.42,11.19,13.42,14.63,13.45,15.58,18.09
2071-11-01,43.708333225,-79.375002465,4.74,6.51,7.97,4.85,7.39,9.30,7.52,9.61,11.58
2071-12-01,43.708333225,-79.375002465,-2.78,0.57,3.67,-0.96,1.37,5.32,-0.36,3.19,7.41
2072-01-01,43.708333225,-79.375002465,-4.08,-1.20,2.32,-2.39,0.10,3.52,-2.03,2.11,4.81
2072-02-01,43.708333225,-79.375002465,-4.16,-0.78,2.22,-1.90,0.70,3.71,-1.20,3.23,5.52
2072-03-01,43.708333225,-79.375002465,1.00,3.60,5.67,0.40,4.08,8.46,3.02,6.77,7.96
2072-04-01,43.708333225,-79.375002465,6.27,9.77,11.82,7.73,9.65,11.76,9.59,11.81,14.20
2072-05-01,43.708333225,-79.375002465,13.13,15.27,18.23,13.52,15.40,18.32,14.64,16.83,20.41
2072-06-01,43.708333225,-79.375002465,18.69,21.07,23.21,19.99,21.97,22.97,21.30,23.70,25.92
2072-07-01,43.708333225,-79.375002465,22.51,23.90,25.29,23.54,24.78,26.94,24.07,26.44,29.73
2072-08-01,43.708333225,-79.375002465,22.11,23.52,24.99,22.81,24.20,26.55,24.13,25.77,28.73
2072-09-01,43.708333225,-79.375002465,16.65,18.94,20.88,17.19,20.60,22.59,19.57,22.54,24.45
2072-10-01,43.708333225,-79.375002465,10.68,13.03,14.69,11.66,13.29,16.72,13.47,15.86,18.23
2072-11-01,43.708333225,-79.375002465,5.17,5.99,8.63,4.58,7.23,9.38,6.68,8.82,11.67
2072-12-01,43.708333225,-79.375002465,-1.87,0.96,3.53,-1.69,1.79,5.58,0.38,3.97,7.71
2073-01-01,43.708333225,-79.375002465,-4.30,-1.45,1.81,-2.38,0.54,4.76,-2.22,1.40,4.35
2073-02-01,43.708333225,-79.375002465,-2.95,-0.56,1.96,-2.21,1.15,4.13,-0.57,1.84,5.93
2073-03-01,43.708333225,-79.375002465,1.31,4.66,5.77,0.37,4.46,8.10,4.27,6.23,9.23
2073-04-01,43.708333225,-79.375002465,6.66,9.11,13.00,7.85,10.96,13.74,9.00,12.16,15.01
2073-05-01,43.708333225,-79.375002465,13.35,15.90,18.37,12.91,15.70,18.19,16.53,18.17,20.70
2073-06-01,43.708333225,-79.375002465,19.49,21.08,22.88,20.15,22.27,23.62,20.74,22.74,25.49
2073-07-01,43.708333225,-79.375002465,22.01,23.98,26.02,22.68,24.70,27.04,24.43,26.04,28.87
2073-08-01,43.708333225,-79.375002465,21.31,23.57,25.46,22.45,23.97,26.36,23.81,26.17,29.13
2073-09-01,43.708333225,-79.375002465,17.19,19.13,21.90,17.38,19.69,22.71,19.42,21.56,24.22
2073-10-01,43.708333225,-79.375002465,10.25,12.31,14.66,11.16,13.47,16.68,12.97,15.26,19.14
2073-11-01,43.708333225,-79.375002465,5.06,6.32,10.80,4.89,7.60,10.61,7.30,9.18,11.51
2073-12-01,43.708333225,-79.375002465,-0.77,1.45,3.17,-1.69,1.65,5.93,1.09,3.18,5.94
2074-01-01,43.708333225,-79.375002465,-5.46,-1.32,2.02,-3.22,-0.12,3.12,-1.31,1.90,5.00
2074-02-01,43.708333225,-79.375002465,-5.06,-0.79,2.81,-3.36,-0.40,3.62,-0.31,3.66,5.96
2074-03-01,43.708333225,-79.375002465,1.53,4.18,7.03,-0.00,4.75,8.57,4.32,7.12,8.95
2074-04-01,43.708333225,-79.375002465,8.64,10.47,13.51,8.61,10.53,12.20,9.53,11.70,13.90
2074-05-01,43.708333225,-79.375002465,12.46,14.75,17.09,14.40,16.01,17.88,15.08,17.61,20.96
2074-06-01,43.708333225,-79.375002465,19.26,20.86,23.08,19.45,21.22,23.99,21.59,23.23,25.68
2074-07-01,43.708333225,-79.375002465,21.94,24.36,26.12,23.72,25.01,26.84,24.09,25.67,29.42
2074-08-01,43.708333225,-79.375002465,21.39,23.37,26.38,22.58,24.00,25.96,23.78,26.00,28.06
2074-09-01,43.708333225,-79.375002465,17.76,19.23,21.99,17.90,19.79,22.42,19.78,22.20,23.78
2074-10-01,43.708333225,-79.375002465,10.56,12.37,14.45,11.61,13.46,15.29,12.07,14.91,17.98
2074-11-01,43.708333225,-79.375002465,4.64,7.18,9.23,5.74,8.00,10.37,6.33,9.68,11.56
2074-12-01,43.708333225,-79.375002465,-0.88,2.06,4.34,-0.00,2.34,4.65,0.76,3.81,6.76
2075-01-01,43.708333225,-79.375002465,-5.27,-0.98,2.11,-4.08,-1.04,2.35,-1.32,1.80,4.46
2075-02-01,43.708333225,-79.375002465,-4.78,-0.84,2.77,-4.23,0.45,2.58,-1.00,3.47,5.94
2075-03-01,43.708333225,-79.375002465,0.12,3.38,7.71,0.69,3.88,6.86,3.85,6.11,9.45
2075-04-01,43.708333225,-79.375002465,7.89,9.95,12.77,8.74,10.62,12.29,9.69,11.94,14.92
2075-05-01,43.708333225,-79.375002465,13.36,14.79,17.45,13.16,15.68,18.36,14.92,17.73,20.10
2075-06-01,43.708333225,-79.375002465,18.82,20.64,22.18,19.02,21.69,25.97,21.64,23.39,25.32
2075-07-01,43.708333225,-79.375002465,22.17,24.01,25.79,22.94,24.87,26.99,24.98,26.74,29.48
2075-08-01,43.708333225,-79.375002465,21.34,23.05,26.29,22.84,24.56,26.55,23.82,26.86,29.51
2075-09-01,43.708333225,-79.375002465,17.50,19.79,21.82,17.98,20.73,23.16,19.59,22.23,25.08
2075-10-01,43.708333225,-79.375002465,10.50,13.00,14.90,12.10,13.78,15.44,11.86,15.43,17.90
2075-11-01,43.708333225,-79.375002465,5.10,7.01,9.03,4.81,7.39,10.07,6.78,8.85,10.75
2075-12-01,43.708333225,-79.375002465,-0.95,1.69,3.80,-1.62,1.92,5.52,0.31,2.70,7.93
2076-01-01,43.708333225,-79.375002465,-5.10,-0.06,2.85,-3.98,-0.29,2.17,-1.05,1.65,4.83
2076-02-01,43.708333225,-79.375002465,-3.27,-0.94,3.34,-1.67,0.64,2.65,-1.51,3.15,6.23
2076-03-01,43.708333225,-79.375002465,0.11,3.83,5.39,2.39,4.79,7.01,3.88,6.57,9.86
2076-04-01,43.708333225,-79.375002465,5.99,9.62,12.45,8.42,10.71,13.55,10.67,12.32,15.33
2076-05-01,43.708333225,-79.375002465,13.43,15.68,18.35,12.99,15.76,18.63,16.57,18.26,20.15
2076-06-01,43.708333225,-79.375002465,17.98,21.52,23.12,19.17,21.85,23.21,21.99,23.52,25.30
2076-07-01,43.708333225,-79.375002465,22.77,24.11,25.59,23.24,24.61,25.95,23.72,26.78,30.02
2076-08-01,43.708333225,-79.375002465,21.06,22.82,24.45,21.48,24.53,26.01,24.33,26.32,30.70
2076-09-01,43.708333225,-79.375002465,17.15,18.97,20.76,17.77,19.75,23.10,20.60,22.23,24.44
2076-10-01,43.708333225,-79.375002465,10.78,12.20,14.32,11.55,14.04,16.86,13.30,15.72,18.43
2076-11-01,43.708333225,-79.375002465,4.71,7.25,9.42,5.31,7.28,10.53,5.92,8.31,11.24
2076-12-01,43.708333225,-79.375002465,-1.18,1.37,3.92,0.50,2.59,5.29,0.37,4.09,6.97
2077-01-01,43.708333225,-79.375002465,-5.65,-2.59,1.61,-2.81,0.58,2.68,-2.12,1.50,4.01
2077-02-01,43.708333225,-79.375002465,-4.19,-1.04,1.32,-2.83,-0.46,3.49,-1.81,2.44,5.91
2077-03-01,43.708333225,-79.375002465,1.07,3.53,6.47,0.55,3.95,6.39,4.11,5.95,8.75
2077-04-01,43.708333225,-79.375002465,7.59,10.12,11.23,7.92,10.28,12.78,9.20,12.23,14.57
2077-05-01,43.708333225,-79.375002465,13.66,15.07,17.83,13.91,15.27,18.94,15.71,18.57,20.66
2077-06-01,43.708333225,-79.375002465,19.08,20.93,22.70,20.06,22.12,23.33,22.01,23.24,26.11
2077-07-01,43.708333225,-79.375002465,21.94,24.20,26.08,23.29,24.37,25.87,24.67,27.50,29.37
2077-08-01,43.708333225,-79.375002465,21.46,23.11,24.98,22.06,24.00,26.10,24.03,26.58,29.85
2077-09-01,43.708333225,-79.375002465,17.16,18.52,21.63,17.27,20.39,22.66,19.18,22.26,26.37
2077-10-01,43.708333225,-79.375002465,10.12,12.08,14.32,11.76,13.91,15.32,12.73,15.48,17.93
2077-11-01,43.708333225,-79.375002465,4.14,6.80,10.47,4.69,7.58,10.34,7.22,9.44,11.86
2077-12-01,43.708333225,-79.375002465,-1.03,0.69,4.90,-0.67,3.35,5.20,0.44,3.96,7.24
2078-01-01,43.708333225,-79.375002465,-3.91,-2.11,0.95,-3.11,0.62,3.55,-1.34,2.03,5.28
2078-02-01,43.708333225,-79.375002465,-4.67,-0.92,2.31,-2.89,1.92,4.04,-0.45,3.59,5.84
2078-03-01,43.708333225,-79.375002465,0.76,2.97,6.09,1.89,4.73,7.13,4.28,7.14,9.94
2078-04-01,43.708333225,-79.375002465,7.25,10.01,12.08,7.85,10.45,13.18,9.48,11.82,16.09
2078-05-01,43.708333225,-79.375002465,13.24,15.68,16.93,14.42,16.72,19.12,15.28,17.45,19.43
2078-06-01,43.708333225,-79.375002465,18.62,20.62,23.19,19.81,21.95,23.79,21.42,23.56,25.79
2078-07-01,43.708333225,-79.375002465,21.89,23.68,26.00,22.41,25.23,28.02,24.21,26.46,29.21
2078-08-01,43.708333225,-79.375002465,21.67,23.33,25.61,23.10,23.90,26.28,23.51,26.10,29.44
2078-09-01,43.708333225,-79.375002465,16.86,18.77,20.60,18.09,19.93,23.18,19.62,22.50,25.86
2078-10-01,43.708333225,-79.375002465,10.33,12.70,15.57,11.46,13.01,15.74,13.26,16.06,20.55
2078-11-01,43.708333225,-79.375002465,4.91,6.80,9.47,5.56,6.88,10.49,7.35,9.84,11.91
2078-12-01,43.708333225,-79.375002465,-0.63,1.67,4.65,-0.63,2.45,5.17,1.43,3.89,7.99
2079-01-01,43.708333225,-79.375002465,-3.10,-1.90,1.29,-3.60,-0.08,3.34,-0.16,2.18,5.64
2079-02-01,43.708333225,-79.375002465,-4.37,-1.18,2.42,-3.31,1.08,3.87,-1.42,2.37,6.21
2079-03-01,43.708333225,-79.375002465,1.37,4.07,6.08,2.01,4.22,7.55,4.02,6.95,10.05
2079-04-01,43.708333225,-79.375002465,6.82,9.56,12.23,8.72,10.66,13.28,9.69,11.60,15.06
2079-05-01,43.708333225,-79.375002465,13.43,15.39,18.87,13.78,15.66,17.74,16.10,18.35,20.86
2079-06-01,43.708333225,-79.375002465,18.07,20.84,23.59,19.64,21.35,23.52,20.84,23.44,25.86
2079-07-01,43.708333225,-79.375002465,22.03,23.70,26.73,23.09,25.69,26.66,24.78,27.06,29.91
2079-08-01,43.708333225,-79.375002465,21.63,23.12,25.41,22.26,24.37,26.20,24.03,26.79,29.65
2079-09-01,43.708333225,-79.375002465,16.95,19.13,22.37,17.87,20.59,23.76,19.61,22.81,26.22
2079-10-01,43.708333225,-79.375002465,10.61,12.48,13.93,11.94,13.60,16.35,13.06,15.29,18.46
2079-11-01,43.708333225,-79.375002465,4.63,6.18,9.18,5.21,7.43,9.43,6.74,9.18,11.97
2079-12-01,43.708333225,-79.375002465,-1.38,1.33,4.31,-0.16,2.31,5.81,1.64,3.74,6.85
2080-01-01,43.708333225,-79.375002465,-4.46,-1.16,1.73,-2.93,0.59,3.29,-1.55,2.73,5.49
2080-02-01,43.708333225,-79.375002465,-2.53,0.36,3.11,-1.81,1.24,4.37,0.25,3.18,5.61
2080-03-01,43.708333225,-79.375002465,0.72,3.14,6.61,2.37,4.35,6.65,4.67,6.70,9.58
2080-04-01,43.708333225,-79.375002465,6.85,9.76,12.02,7.53,10.55,13.27,10.52,12.96,15.23
2080-05-01,43.708333225,-79.375002465,13.65,15.37,17.01,13.92,15.70,17.64,15.68,17.65,20.52
2080-06-01,43.708333225,-79.375002465,19.47,21.33,23.30,20.16,21.32,24.13,21.36,23.40,26.43
2080-07-01,43.708333225,-79.375002465,21.82,23.74,25.48,23.55,25.12,27.04,24.50,27.27,29.47
2080-08-01,43.708333225,-79.375002465,21.13,23.05,25.39,22.54,24.49,26.69,24.40,26.86,30.12
2080-09-01,43.708333225,-79.375002465,16.25,19.13,21.43,18.80,20.41,21.78,19.52,22.58,25.75
2080-10-01,43.708333225,-79.375002465,10.13,12.23,13.91,11.54,13.30,16.02,12.68,14.93,19.53
2080-11-01,43.708333225,-79.375002465,4.33,6.94,8.52,5.49,7.31,10.44,6.02,9.06,11.94
2080-12-01,43.708333225,-79.375002465,-0.33,2.53,3.93,-0.83,2.37,5.69,3.36,4.66,7.86
2081-01-01,43.708333225,-79.375002465,-3.10,-0.62,3.05,-2.06,1.02,3.64,0.36,2.92,5.96
2081-02-01,43.708333225,-79.375002465,-5.89,-1.36,2.06,-2.67,0.85,3.91,0.22,2.58,5.81
2081-03-01,43.708333225,-79.375002465,0.44,3.24,6.22,2.67,5.15,7.26,3.97,6.93,9.27
2081-04-01,43.708333225,-79.375002465,7.19,9.76,11.48,7.81,11.58,14.36,10.15,12.43,15.64
2081-05-01,43.708333225,-79.375002465,13.20,14.97,17.33,14.47,16.40,17.80,15.87,19.11,20.58
2081-06-01,43.708333225,-79.375002465,18.85,20.94,22.59,20.54,22.28,24.16,21.85,24.23,26.62
2081-07-01,43.708333225,-79.375002465,21.43,24.19,26.03,22.99,24.63,28.25,24.88,27.22,30.40
2081-08-01,43.708333225,-79.375002465,21.75,23.24,24.91,22.78,24.80,27.11,24.83,27.00,29.53
2081-09-01,43.708333225,-79.375002465,16.69,19.14,21.32,17.70,19.78,22.10,20.21,22.81,26.78
2081-10-01,43.708333225,-79.375002465,9.77,12.32,14.38,10.61,13.46,15.27,13.34,15.28,18.98
2081-11-01,43.708333225,-79.375002465,3.79,6.67,8.24,4.77,6.94,10.48,8.40,9.47,13.15
2081-12-01,43.708333225,-79.375002465,-0.35,2.09,5.07,-0.75,2.63,6.47,1.91,5.02,6.87
2082-01-01,43.708333225,-79.375002465,-5.73,-0.66,2.85,-2.89,0.90,3.16,-0.96,2.79,5.97
2082-02-01,43.708333225,-79.375002465,-4.63,-0.32,3.58,-2.63,0.37,4.52,0.43,2.94,5.87
2082-03-01,43.708333225,-79.375002465,1.05,4.00,5.76,1.26,3.78,9.50,3.86,6.26,9.27
2082-04-01,43.708333225,-79.375002465,7.75,9.80,11.63,8.40,10.89,13.66,8.88,12.72,15.16
2082-05-01,43.708333225,-79.375002465,13.61,15.62,18.10,14.00,15.33,19.54,15.15,18.44,20.99
2082-06-01,43.708333225,-79.375002465,18.46,20.33,21.95,20.48,22.17,24.07,21.17,24.04,26.74
2082-07-01,43.708333225,-79.375002465,21.98,24.14,25.71,22.98,24.94,26.64,25.07,26.91,30.02
2082-08-01,43.708333225,-79.375002465,21.74,23.06,25.73,22.32,24.38,26.56,24.44,27.15,30.04
2082-09-01,43.708333225,-79.375002465,17.10,18.83,20.11,19.35,20.68,22.54,20.87,23.13,26.39
2082-10-01,43.708333225,-79.375002465,10.34,12.57,14.57,11.07,13.46,15.45,13.38,16.12,20.12
2082-11-01,43.708333225,-79.375002465,4.95,6.29,9.04,5.86,8.10,9.99,7.30,9.85,12.82
2082-12-01,43.708333225,-79.375002465,-1.05,1.43,4.74,0.09,3.48,6.87,1.11,4.25,8.09
2083-01-01,43.708333225,-79.375002465,-5.68,-1.69,1.15,-2.63,0.76,4.56,-0.87,2.16,5.11
2083-02-01,43.708333225,-79.375002465,-5.37,-1.36,2.97,-2.93,0.58,3.96,-0.97,3.97,5.81
2083-03-01,43.708333225,-79.375002465,0.32,3.48,7.61,0.81,3.93,7.23,4.12,6.74,9.55
2083-04-01,43.708333225,-79.375002465,6.87,8.98,11.57,7.91,10.94,12.38,10.83,12.88,16.23
2083-05-01,43.708333225,-79.375002465,13.63,15.46,17.95,14.37,16.59,17.92,14.90,18.49,21.15
2083-06-01,43.708333225,-79.375002465,19.09,20.25,23.34,19.77,22.05,24.22,21.95,23.89,27.36
2083-07-01,43.708333225,-79.375002465,22.57,23.67,25.75,23.36,25.03,27.98,25.33,27.47,30.43
2083-08-01,43.708333225,-79.375002465,21.27,22.69,23.99,23.41,24.82,27.68,24.72,27.17,29.92
2083-09-01,43.708333225,-79.375002465,17.52,19.16,20.95,18.06,20.29,23.57,21.02,22.90,26.59
2083-10-01,43.708333225,-79.375002465,10.52,12.49,14.73,12.03,13.87,16.67,14.03,15.65,19.79
2083-11-01,43.708333225,-79.375002465,4.96,6.66,9.14,5.43,8.44,9.87,7.15,10.65,12.17
2083-12-01,43.708333225,-79.375002465,-1.27,2.05,4.04,-0.56,2.56,4.91,2.06,3.80,7.46
2084-01-01,43.708333225,-79.375002465,-5.22,-0.54,3.73,-3.25,0.41,2.56,-1.62,1.38,5.44
2084-02-01,43.708333225,-79.375002465,-5.50,-0.45,2.00,-2.79,-0.02,4.26,0.10,3.30,5.90
2084-03-01,43.708333225,-79.375002465,0.28,3.94,6.80,0.80,3.44,7.83,3.20,6.66,9.48
2084-04-01,43.708333225,-79.375002465,7.75,9.11,12.05,8.30,9.79,13.25,10.36,12.42,14.69
2084-05-01,43.708333225,-79.375002465,12.36,14.98,16.10,14.21,16.31,18.10,16.31,19.38,21.48
2084-06-01,43.708333225,-79.375002465,18.90,21.24,23.21,19.72,21.40,24.78,21.99,24.62,27.15
2084-07-01,43.708333225,-79.375002465,22.02,23.43,26.30,23.27,24.68,27.45,25.59,27.56,30.78
2084-08-01,43.708333225,-79.375002465,21.67,23.03,25.15,22.72,24.81,26.79,24.32,27.70,30.76
2084-09-01,43.708333225,-79.375002465,16.59,19.40,20.97,17.87,20.30,23.42,20.77,23.27,26.45
2084-10-01,43.708333225,-79.375002465,9.66,12.44,15.32,11.54,13.74,15.22,13.87,15.82,18.80
2084-11-01,43.708333225,-79.375002465,3.87,7.07,9.00,4.81,7.76,10.73,8.18,10.08,12.33
2084-12-01,43.708333225,-79.375002465,-1.89,0.99,3.45,-0.41,2.58,6.03,1.88,5.08,8.22
2085-01-01,43.708333225,-79.375002465,-5.52,-1.99,1.74,-3.25,0.31,2.62,-0.87,2.78,5.04
2085-02-01,43.708333225,-79.375002465,-4.61,-0.12,3.16,-3.83,0.25,3.62,-0.16,3.62,6.67
2085-03-01,43.708333225,-79.375002465,1.06,4.02,6.93,2.03,4.40,7.68,4.31,6.98,9.94
2085-04-01,43.708333225,-79.375002465,7.19,9.33,11.20,9.14,11.60,13.53,9.99,12.27,14.03
2085-05-01,43.708333225,-79.375002465,13.49,15.66,17.65,14.54,16.33,18.29,15.78,18.80,20.22
2085-06-01,43.708333225,-79.375002465,18.82,20.77,22.94,19.83,21.94,24.96,20.99,23.58,26.67
2085-07-01,43.708333225,-79.375002465,22.03,23.57,25.66,22.97,24.98,27.85,24.59,27.91,30.88
2085-08-01,43.708333225,-79.375002465,20.17,22.67,26.76,23.27,24.92,26.81,24.94,26.91,30.61
2085-09-01,43.708333225,-79.375002465,17.32,18.60,21.61,18.47,20.03,22.15,20.62,22.60,26.78
2085-10-01,43.708333225,-79.375002465,10.29,12.22,14.65,11.74,13.56,15.97,13.25,16.18,20.07
2085-11-01,43.708333225,-79.375002465,3.81,6.79,9.70,6.40,7.93,9.37,7.73,9.47,12.54
2085-12-01,43.708333225,-79.375002465,-0.90,2.36,3.91,-0.05,3.17,5.14,1.93,4.59,8.02
2086-01-01,43.708333225,-79.375002465,-5.45,-1.48,1.79,-2.93,-0.20,2.85,-1.14,2.31,4.95
2086-02-01,43.708333225,-79.375002465,-4.72,-0.79,1.52,-2.49,0.80,3.71,0.22,3.26,5.36
2086-03-01,43.708333225,-79.375002465,-0.09,3.40,7.02,1.97,4.46,6.53,4.18,7.60,9.81
2086-04-01,43.708333225,-79.375002465,8.03,9.74,12.10,8.86,11.46,12.95,9.61,13.28,15.47
2086-05-01,43.708333225,-79.375002465,13.87,15.75,18.05,14.38,16.96,18.86,15.79,18.73,22.53
2086-06-01,43.708333225,-79.375002465,19.61,20.63,23.08,20.53,21.47,25.13,21.05,24.27,27.05
2086-07-01,43.708333225,-79.375002465,21.58,23.63,25.86,23.98,25.54,27.76,25.00,27.89,29.81
2086-08-01,43.708333225,-79.375002465,21.64,23.31,24.45,23.12,24.86,26.48,25.03,27.22,30.02
2086-09-01,43.708333225,-79.375002465,16.74,18.94,21.36,18.89,20.39,22.99,19.75,23.11,24.93
2086-10-01,43.708333225,-79.375002465,9.70,12.71,15.02,11.46,13.54,16.03,13.44,16.02,20.29
2086-11-01,43.708333225,-79.375002465,3.69,6.24,9.24,4.91,7.61,9.72,8.07,9.73,12.71
2086-12-01,43.708333225,-79.375002465,-2.37,1.17,3.59,-0.37,2.24,5.44,1.94,4.31,8.01
2087-01-01,43.708333225,-79.375002465,-5.32,-1.17,3.16,-2.35,0.08,3.16,0.00,2.61,5.45
2087-02-01,43.708333225,-79.375002465,-4.06,-0.63,2.38,-1.38,1.72,3.94,-0.74,4.29,6.14
2087-03-01,43.708333225,-79.375002465,-0.27,2.67,5.43,1.72,5.26,8.10,4.68,6.61,9.78
2087-04-01,43.708333225,-79.375002465,7.28,9.11,12.27,8.94,11.90,13.30,10.01,13.19,15.13
2087-05-01,43.708333225,-79.375002465,12.96,15.02,16.94,14.32,16.22,17.63,15.49,18.66,21.53
2087-06-01,43.708333225,-79.375002465,18.99,20.73,22.32,19.77,21.86,24.67,21.96,24.65,27.07
2087-07-01,43.708333225,-79.375002465,22.09,23.36,25.37,23.09,24.77,27.18,25.83,28.12,31.19
2087-08-01,43.708333225,-79.375002465,21.58,23.18,25.42,22.56,24.70,27.84,25.07,27.39,31.40
2087-09-01,43.708333225,-79.375002465,16.95,19.26,22.05,19.04,20.75,22.86,20.95,22.78,26.16
2087-10-01,43.708333225,-79.375002465,10.00,12.43,14.66,10.92,13.34,15.58,13.46,15.89,19.66
2087-11-01,43.708333225,-79.375002465,4.70,6.54,8.90,6.11,7.99,9.21,7.65,9.76,11.69
2087-12-01,43.708333225,-79.375002465,-1.93,1.08,3.79,0.47,2.69,5.52,2.75,4.95,8.03
2088-01-01,43.708333225,-79.375002465,-5.30,-1.78,1.23,-3.66,-0.19,2.80,-0.72,2.68,5.68
2088-02-01,43.708333225,-79.375002465,-4.39,0.22,4.08,-3.51,0.07,4.42,-0.11,3.29,6.83
2088-03-01,43.708333225,-79.375002465,0.17,3.69,6.10,2.23,5.45,7.20,4.46,6.50,9.03
2088-04-01,43.708333225,-79.375002465,7.37,9.37,12.30,8.23,10.38,12.31,10.66,12.62,15.58
2088-05-01,43.708333225,-79.375002465,12.55,15.86,17.78,14.87,16.76,18.13,15.30,17.94,22.43
2088-06-01,43.708333225,-79.375002465,19.51,21.28,23.68,20.96,22.56,24.43,22.07,24.70,27.00
