Date,Hour,Market Demand,Ontario Demand
2024-06-04,5,14582,12910
2024-06-04,6,14970,13721
2024-06-04,7,15724,15066
2024-06-04,8,17273,16024
2024-06-04,9,17957,16540
2024-06-04,10,18417,17017
2024-06-04,11,18475,17438
2024-06-04,12,18990,18140
2024-06-04,13,19605,18639
2024-06-04,14,19738,18847
2024-06-04,15,20236,19343
2024-06-04,16,20788,20061
2024-06-04,17,21520,20676
2024-06-04,18,21852,20694
2024-06-04,19,21194,20365
2024-06-04,20,20562,19855
2024-06-04,21,20312,19333
2024-06-04,22,18566,17968
2024-06-04,23,17182,16342
2024-06-04,24,16473,15015
2024-06-05,1,16091,14092
2024-06-05,2,15287,13536
2024-06-05,3,14755,13120
2024-06-05,4,14648,13059
2024-06-05,5,14795,13450
2024-06-05,6,15861,14391
2024-06-05,7,17279,15790
2024-06-05,8,17956,16777
2024-06-05,9,18674,17202
2024-06-05,10,18512,17516
2024-06-05,11,18844,17994
2024-06-05,12,19718,18412
2024-06-05,13,20218,18682
2024-06-05,14,20134,18627
2024-06-05,15,20267,18992
2024-06-05,16,21064,19933
2024-06-05,17,21469,20396
2024-06-05,18,21164,20098
2024-06-05,19,20714,19831
2024-06-05,20,20012,19448
2024-06-05,21,20060,19218
2024-06-05,22,18659,17838
2024-06-05,23,16903,16203
2024-06-05,24,15621,14942
2024-06-06,1,15151,14169
2024-06-06,2,14813,13794
2024-06-06,3,14866,13561
2024-06-06,4,14812,13463
2024-06-06,5,15110,13685
2024-06-06,6,16044,14824
2024-06-06,7,17269,16308
2024-06-06,8,18217,17309
2024-06-06,9,18606,17522
2024-06-06,10,18220,17715
2024-06-06,11,18403,17761
2024-06-06,12,18010,17457
2024-06-06,13,17995,17480
2024-06-06,14,18458,17655
2024-06-06,15,18950,17836
2024-06-06,16,19375,18129
2024-06-06,17,19994,18720
2024-06-06,18,19671,18764
2024-06-06,19,19144,18401
2024-06-06,20,19167,18001
2024-06-06,21,19309,17824
2024-06-06,22,18217,16775
2024-06-06,23,16451,15461
2024-06-06,24,15311,14320
2024-06-07,1,14270,13404
2024-06-07,2,13666,12920
2024-06-07,3,13575,12747
2024-06-07,4,13928,12795
2024-06-07,5,13921,12975
2024-06-07,6,14528,13831
2024-06-07,7,15673,14913
2024-06-07,8,16268,15357
2024-06-07,9,16226,15472
2024-06-07,10,16627,15677
2024-06-07,11,16715,15684
2024-06-07,12,16945,15864
2024-06-07,13,17402,15714
2024-06-07,14,17823,15975
2024-06-07,15,18144,16151
2024-06-07,16,18022,15941
2024-06-07,17,18093,16038
2024-06-07,18,18061,15908
2024-06-07,19,17661,15839
2024-06-07,20,17455,15741
2024-06-07,21,17333,15555
2024-06-07,22,16479,14845
2024-06-07,23,15538,13891
2024-06-07,24,14987,13148
2024-06-08,1,13779,12460
2024-06-08,2,13368,12009
2024-06-08,3,13404,11861
2024-06-08,4,13405,11683
2024-06-08,5,13605,11646
2024-06-08,6,13754,11950
2024-06-08,7,14159,12519
2024-06-08,8,14773,13255
2024-06-08,9,14871,13698
2024-06-08,10,15523,14039
2024-06-08,11,15478,14214
2024-06-08,12,15962,14474
2024-06-08,13,15991,14485
2024-06-08,14,16261,14522
2024-06-08,15,16355,14564
2024-06-08,16,16592,14926
2024-06-08,17,16729,15278
2024-06-08,18,16560,15199
2024-06-08,19,16438,14930
2024-06-08,20,15940,14442
2024-06-08,21,16060,14485
2024-06-08,22,15758,13960
2024-06-08,23,15268,13230
2024-06-08,24,14257,12570
2024-06-09,1,13827,12023
2024-06-09,2,13516,11781
2024-06-09,3,13676,11606
2024-06-09,4,13475,11330
2024-06-09,5,13389,11265
2024-06-09,6,13734,11503
2024-06-09,7,14159,12076
2024-06-09,8,14438,12638
2024-06-09,9,14593,12941
2024-06-09,10,14770,13303
2024-06-09,11,15141,13694
2024-06-09,12,15185,13704
2024-06-09,13,15275,13683
2024-06-09,14,15511,13862
2024-06-09,15,15333,13976
2024-06-09,16,15846,14446
2024-06-09,17,16605,14855
2024-06-09,18,16749,14891
2024-06-09,19,16553,14839
2024-06-09,20,16238,14728
2024-06-09,21,16202,14766
2024-06-09,22,15796,14181
2024-06-09,23,14962,13397
2024-06-09,24,14535,12714
2024-06-10,1,13902,12094
2024-06-10,2,13660,11726
2024-06-10,3,13673,11765
2024-06-10,4,14174,11916
2024-06-10,5,14257,12230
2024-06-10,6,14397,13140
2024-06-10,7,15386,14322
2024-06-10,8,16053,14970
2024-06-10,9,16430,15052
2024-06-10,10,16403,15163
2024-06-10,11,16502,15201
2024-06-10,12,16368,14984
2024-06-10,13,16575,14869
2024-06-10,14,16768,14909
2024-06-10,15,16885,15023
2024-06-10,16,17151,15400
2024-06-10,17,17463,15843
2024-06-10,18,17177,15689
2024-06-10,19,17298,15822
2024-06-10,20,17395,15906
2024-06-10,21,17582,15942
2024-06-10,22,16633,14902
2024-06-10,23,15943,13773
2024-06-10,24,14397,12962
2024-06-11,1,13793,12534
2024-06-11,2,13678,12236
2024-06-11,3,13293,12043
2024-06-11,4,13302,12136
2024-06-11,5,13895,12576
2024-06-11,6,14677,13477
2024-06-11,7,15548,14667
2024-06-11,8,15868,15131
2024-06-11,9,15859,15076
2024-06-11,10,15785,15039
2024-06-11,11,15705,15161
2024-06-11,12,15687,15086
2024-06-11,13,15858,15000
2024-06-11,14,16141,15094
2024-06-11,15,16094,15250
2024-06-11,16,16575,15790
2024-06-11,17,17567,16211
2024-06-11,18,17548,16192
2024-06-11,19,17541,16166
2024-06-11,20,17347,16173
2024-06-11,21,17362,16065
2024-06-11,22,16144,15194
2024-06-11,23,14694,13865
2024-06-11,24,14273,13058
2024-06-12,1,13689,12518
2024-06-12,2,13680,12285
2024-06-12,3,13399,12179
2024-06-12,4,13659,12290
2024-06-12,5,14015,12597
2024-06-12,6,14425,13493
2024-06-12,7,15195,14790
2024-06-12,8,15493,15301
2024-06-12,9,15540,15367
2024-06-12,10,15471,15268
2024-06-12,11,15495,15302
2024-06-12,12,15533,15179
2024-06-12,13,16108,15435
2024-06-12,14,16615,15760
2024-06-12,15,17198,16107
2024-06-12,16,17790,16748
2024-06-12,17,18739,17389
2024-06-12,18,18625,17498
2024-06-12,19,18711,17671
2024-06-12,20,18459,17465
2024-06-12,21,17925,17019
2024-06-12,22,16925,15926
2024-06-12,23,15778,14589
2024-06-12,24,15023,13554
2024-06-13,1,14630,12924
2024-06-13,2,14396,12520
2024-06-13,3,14080,12308
2024-06-13,4,14647,12370
2024-06-13,5,14638,12810
2024-06-13,6,15132,13744
2024-06-13,7,16183,14937
2024-06-13,8,16974,15704
2024-06-13,9,17497,16109
2024-06-13,10,18220,16813
2024-06-13,11,18300,17190
2024-06-13,12,18386,17401
2024-06-13,13,18978,18084
2024-06-13,14,19834,18505
2024-06-13,15,19905,18790
2024-06-13,16,20586,19325
2024-06-13,17,21450,20019
2024-06-13,18,21631,20297
2024-06-13,19,21236,20096
2024-06-13,20,20717,19596
2024-06-13,21,20377,19258
2024-06-13,22,19593,18325
2024-06-13,23,17820,16932
2024-06-13,24,16770,15629
2024-06-14,1,15463,14711
2024-06-14,2,15144,14090
2024-06-14,3,14637,13602
2024-06-14,4,14336,13319
2024-06-14,5,14309,13553
2024-06-14,6,15036,14269
2024-06-14,7,16250,15693
2024-06-14,8,16980,16560
2024-06-14,9,17303,16688
2024-06-14,10,17606,16886
2024-06-14,11,17946,17176
2024-06-14,12,18485,17489
2024-06-14,13,19044,17636
2024-06-14,14,19200,17437
2024-06-14,15,19064,17323
2024-06-14,16,19194,17740
2024-06-14,17,19752,18056
2024-06-14,18,19643,18079
2024-06-14,19,19487,18005
2024-06-14,20,19097,17530
2024-06-14,21,18479,16894
2024-06-14,22,17526,16062
2024-06-14,23,16055,14827
2024-06-14,24,14981,13728
2024-06-15,1,14174,12922
2024-06-15,2,14166,12520
2024-06-15,3,14404,12398
2024-06-15,4,14109,12155
2024-06-15,5,13931,12135
2024-06-15,6,14322,12553
2024-06-15,7,14747,13143
2024-06-15,8,14801,13590
2024-06-15,9,14664,13887
2024-06-15,10,14844,14027
2024-06-15,11,15386,14276
2024-06-15,12,16057,14485
2024-06-15,13,15972,14403
2024-06-15,14,16096,14371
2024-06-15,15,16196,14624
2024-06-15,16,16090,15105
2024-06-15,17,16913,15893
2024-06-15,18,17602,16473
2024-06-15,19,17631,16553
2024-06-15,20,17045,16155
2024-06-15,21,16724,15779
2024-06-15,22,16365,15115
2024-06-15,23,15572,14124
2024-06-15,24,14678,13298
2024-06-16,1,14139,12643
2024-06-16,2,13954,12242
2024-06-16,3,13671,11962
2024-06-16,4,13365,11742
2024-06-16,5,13226,11591
2024-06-16,6,13957,11766
2024-06-16,7,14179,12184
2024-06-16,8,14492,12824
2024-06-16,9,14816,13273
2024-06-16,10,15244,13697
2024-06-16,11,15455,13882
2024-06-16,12,15953,14268
2024-06-16,13,16121,14406
2024-06-16,14,16127,14551
2024-06-16,15,16919,15171
2024-06-16,16,17412,15766
2024-06-16,17,18237,16514
2024-06-16,18,18390,16764
2024-06-16,19,18425,16857
2024-06-16,20,17906,16539
2024-06-16,21,17752,16310
2024-06-16,22,16971,15464
2024-06-16,23,16406,14586
2024-06-16,24,15790,13718
2024-06-17,1,15054,12980
2024-06-17,2,14400,12400
2024-06-17,3,14866,12405
2024-06-17,4,15159,12581
2024-06-17,5,15501,12939
2024-06-17,6,15886,13891
2024-06-17,7,16595,15301
2024-06-17,8,17308,16430
2024-06-17,9,17619,16858
2024-06-17,10,18005,17258
2024-06-17,11,18764,18029
2024-06-17,12,19306,18406
2024-06-17,13,19983,19018
2024-06-17,14,20606,19492
2024-06-17,15,21285,19928
2024-06-17,16,22005,20728
2024-06-17,17,22944,21486
2024-06-17,18,23179,21629
2024-06-17,19,22796,21648
2024-06-17,20,22043,21441
2024-06-17,21,21929,21231
2024-06-17,22,21114,20385
2024-06-17,23,19388,18948
2024-06-17,24,17569,17188
2024-06-18,1,16731,16155
2024-06-18,2,16225,15510
2024-06-18,3,16502,15132
2024-06-18,4,16825,15040
2024-06-18,5,16681,15293
2024-06-18,6,17242,16178
2024-06-18,7,18369,18004
2024-06-18,8,19613,19225
2024-06-18,9,20116,19830
2024-06-18,10,20430,20242
2024-06-18,11,21087,20865
2024-06-18,12,21834,21571
2024-06-18,13,22438,22068
2024-06-18,14,23021,22260
2024-06-18,15,23791,22902
2024-06-18,16,23831,23097
2024-06-18,17,23498,22830
2024-06-18,18,22912,22300
2024-06-18,19,23181,22281
2024-06-18,20,23147,22272
2024-06-18,21,22861,21987
2024-06-18,22,21758,20915
2024-06-18,23,20512,19245
2024-06-18,24,19234,17801
2024-06-19,1,18210,16752
2024-06-19,2,17599,16129
2024-06-19,3,17747,15957
2024-06-19,4,17602,15832
2024-06-19,5,17268,15992
2024-06-19,6,17672,16807
2024-06-19,7,19047,18460
2024-06-19,8,20039,19666
2024-06-19,9,20541,20141
2024-06-19,10,21442,20856
2024-06-19,11,22260,21564
2024-06-19,12,22881,22165
2024-06-19,13,23241,22327
2024-06-19,14,23675,22680
2024-06-19,15,24183,23103
2024-06-19,16,25005,23618
2024-06-19,17,25236,23852
2024-06-19,18,24837,23842
2024-06-19,19,24387,23843
2024-06-19,20,24032,23449
2024-06-19,21,23586,23131
2024-06-19,22,22072,21561
2024-06-19,23,20408,19946
2024-06-19,24,19041,18502
2024-06-20,1,18375,17677
2024-06-20,2,17876,16846
2024-06-20,3,17245,16193
2024-06-20,4,17247,16187
2024-06-20,5,17079,16288
2024-06-20,6,17659,17206
2024-06-20,7,18675,18619
2024-06-20,8,20009,19692
2024-06-20,9,21158,20597
2024-06-20,10,21793,21282
2024-06-20,11,22255,21611
2024-06-20,12,22661,22015
2024-06-20,13,22768,22121
2024-06-20,14,22482,21953
2024-06-20,15,22776,22133
2024-06-20,16,23083,22486
2024-06-20,17,23039,22231
2024-06-20,18,22210,21640
2024-06-20,19,21891,21479
2024-06-20,20,21856,21549
2024-06-20,21,21688,21381
2024-06-20,22,20589,20039
2024-06-20,23,19445,18692
2024-06-20,24,18180,17360
2024-06-21,1,17609,16316
2024-06-21,2,17248,15606
2024-06-21,3,16834,15073
2024-06-21,4,16786,14843
2024-06-21,5,16861,15147
2024-06-21,6,17442,16048
2024-06-21,7,18407,17612
2024-06-21,8,19496,18607
2024-06-21,9,19853,18928
2024-06-21,10,20459,19536
2024-06-21,11,21182,19923
2024-06-21,12,22056,20566
2024-06-21,13,22308,20807
2024-06-21,14,22323,20842
2024-06-21,15,22222,20754
2024-06-21,16,22309,20763
2024-06-21,17,22956,20942
2024-06-21,18,22891,20739
2024-06-21,19,22424,20329
2024-06-21,20,22167,19971
2024-06-21,21,21388,19685
2024-06-21,22,20530,18733
2024-06-21,23,19257,17430
2024-06-21,24,17686,16053
2024-06-22,1,16677,15115
2024-06-22,2,16118,14791
2024-06-22,3,15902,14257
2024-06-22,4,15810,14022
2024-06-22,5,15704,13863
2024-06-22,6,15564,13973
2024-06-22,7,15625,14440
2024-06-22,8,16845,15634
2024-06-22,9,18465,17004
2024-06-22,10,20106,18482
2024-06-22,11,20838,19101
2024-06-22,12,21356,19302
2024-06-22,13,21536,19535
2024-06-22,14,21544,19236
2024-06-22,15,21699,19340
2024-06-22,16,21587,19473
2024-06-22,17,21776,19502
2024-06-22,18,21406,19051
2024-06-22,19,20682,18475
2024-06-22,20,20019,17924
2024-06-22,21,19618,17646
2024-06-22,22,18704,16752
2024-06-22,23,18058,15891
2024-06-22,24,16848,14781
2024-06-23,1,16314,14234
2024-06-23,2,16656,13964
2024-06-23,3,16351,13654
2024-06-23,4,15862,13374
2024-06-23,5,15964,13183
2024-06-23,6,16229,13542
2024-06-23,7,17306,14426
2024-06-23,8,17898,15252
2024-06-23,9,18705,16168
2024-06-23,10,19576,16968
2024-06-23,11,20458,17842
2024-06-23,12,20775,18304
2024-06-23,13,20187,17832
2024-06-23,14,20445,17938
2024-06-23,15,20839,18352
2024-06-23,16,21810,18937
2024-06-23,17,21100,19077
2024-06-23,18,20530,18546
2024-06-23,19,20412,18248
2024-06-23,20,20020,17587
2024-06-23,21,19943,17334
2024-06-23,22,18872,16434
2024-06-23,23,17105,15304
2024-06-23,24,16265,14223
2024-06-24,1,16076,13498
2024-06-24,2,15741,13030
2024-06-24,3,15577,12876
2024-06-24,4,15724,12765
2024-06-24,5,15534,12960
2024-06-24,6,16304,13909
2024-06-24,7,17209,15280
2024-06-24,8,18314,16246
2024-06-24,9,18934,16912
2024-06-24,10,19817,17554
2024-06-24,11,19954,18015
2024-06-24,12,20275,18422
2024-06-24,13,20403,18488
2024-06-24,14,20393,18694
2024-06-24,15,20787,19109
2024-06-24,16,21546,19907
2024-06-24,17,22555,20917
2024-06-24,18,22583,21052
2024-06-24,19,22195,20905
2024-06-24,20,21272,20429
2024-06-24,21,20326,19638
2024-06-24,22,19018,18267
2024-06-24,23,17591,16664
2024-06-24,24,16234,15180
2024-06-25,1,15995,14287
2024-06-25,2,16140,13849
2024-06-25,3,16048,13409
2024-06-25,4,15726,13068
2024-06-25,5,15841,13327
2024-06-25,6,16519,14082
2024-06-25,7,17770,15459
2024-06-25,8,18702,16449
2024-06-25,9,19639,16886
2024-06-25,10,19858,17294
2024-06-25,11,20233,17371
2024-06-25,12,20301,17445
2024-06-25,13,20484,17531
2024-06-25,14,20544,17865
2024-06-25,15,21219,18365
2024-06-25,16,21435,18673
2024-06-25,17,21947,19194
2024-06-25,18,22028,19207
2024-06-25,19,21821,19166
2024-06-25,20,20974,18802
2024-06-25,21,19981,18402
2024-06-25,22,19610,17582
2024-06-25,23,18778,16501
2024-06-25,24,18046,15586
2024-06-26,1,17124,14732
2024-06-26,2,16743,14368
2024-06-26,3,16398,14059
2024-06-26,4,16242,13845
2024-06-26,5,16354,14098
2024-06-26,6,17098,14843
2024-06-26,7,18140,16323
2024-06-26,8,19668,17571
2024-06-26,9,20456,18473
2024-06-26,10,21229,19013
2024-06-26,11,20974,19445
2024-06-26,12,20963,19816
2024-06-26,13,21590,20102
2024-06-26,14,20487,19575
2024-06-26,15,20940,19352
2024-06-26,16,20772,19125
2024-06-26,17,20909,18713
2024-06-26,18,20894,18403
2024-06-26,19,20678,18440
2024-06-26,20,20429,18236
2024-06-26,21,20208,17920
2024-06-26,22,19122,16829
2024-06-26,23,17844,15467
2024-06-26,24,16611,14376
2024-06-27,1,16422,13904
2024-06-27,2,16244,13352
2024-06-27,3,16231,13025
2024-06-27,4,15973,12794
2024-06-27,5,15480,12997
2024-06-27,6,15829,13679
2024-06-27,7,16394,14887
2024-06-27,8,17385,15730
2024-06-27,9,16837,15457
2024-06-27,10,17282,15638
2024-06-27,11,17432,15872
2024-06-27,12,17966,16003
2024-06-27,13,18430,16307
2024-06-27,14,18249,16214
2024-06-27,15,18266,16234
2024-06-27,16,18714,16523
2024-06-27,17,19676,17215
2024-06-27,18,19775,17541
2024-06-27,19,19661,17611
2024-06-27,20,18889,17298
2024-06-27,21,18493,16718
2024-06-27,22,17971,16025
2024-06-27,23,16936,14972
2024-06-27,24,16409,13973
2024-06-28,1,15275,13201
2024-06-28,2,15153,12818
2024-06-28,3,15128,12555
2024-06-28,4,15297,12495
2024-06-28,5,15320,12662
2024-06-28,6,15195,13231
2024-06-28,7,15921,14201
2024-06-28,8,16737,15073
2024-06-28,9,17398,15548
2024-06-28,10,17931,15759
2024-06-28,11,18768,16179
2024-06-28,12,18262,16243
2024-06-28,13,17963,16242
2024-06-28,14,18510,16294
2024-06-28,15,18777,16892
2024-06-28,16,18762,16949
2024-06-28,17,18620,16970
2024-06-28,18,18476,16815
2024-06-28,19,18419,16565
2024-06-28,20,18108,16374
2024-06-28,21,18395,16261
2024-06-28,22,17849,15426
2024-06-28,23,17011,14287
2024-06-28,24,16149,13627
2024-06-29,1,16231,13231
2024-06-29,2,15812,12663
2024-06-29,3,15131,12367
2024-06-29,4,15289,12484
2024-06-29,5,15618,12472
2024-06-29,6,15598,12770
2024-06-29,7,16672,13586
2024-06-29,8,17192,14396
2024-06-29,9,17494,15228
2024-06-29,10,18289,15933
2024-06-29,11,18706,16411
2024-06-29,12,18937,16585
2024-06-29,13,19359,16762
2024-06-29,14,19242,16652
2024-06-29,15,19358,16700
2024-06-29,16,19546,17312
2024-06-29,17,20271,17916
2024-06-29,18,20627,18183
2024-06-29,19,20182,18096
2024-06-29,20,20080,17897
2024-06-29,21,19984,17819
2024-06-29,22,19587,17276
2024-06-29,23,18721,16288
2024-06-29,24,17978,15213
2024-06-30,1,17173,14484
2024-06-30,2,16529,13889
2024-06-30,3,16071,13230
2024-06-30,4,15765,12896
2024-06-30,5,15791,12727
2024-06-30,6,16201,12779
2024-06-30,7,17189,13291
2024-06-30,8,17545,13668
2024-06-30,9,17935,13959
2024-06-30,10,17690,13996
2024-06-30,11,18064,14148
2024-06-30,12,18312,14260
2024-06-30,13,18397,14322
2024-06-30,14,18317,14426
2024-06-30,15,18048,14354
2024-06-30,16,18261,14573
2024-06-30,17,17640,14576
2024-06-30,18,17205,14513
2024-06-30,19,16864,14402
2024-06-30,20,16953,14333
2024-06-30,21,17152,14389
2024-06-30,22,17362,14157
2024-06-30,23,16917,13535
2024-06-30,24,15809,12794
2024-07-01,1,15098,12174
2024-07-01,2,14716,11778
2024-07-01,3,14251,11435
2024-07-01,4,14423,11423
2024-07-01,5,14390,11307
2024-07-01,6,15128,11399
2024-07-01,7,15584,11876
2024-07-01,8,15900,12252
2024-07-01,9,16290,12529
2024-07-01,10,16469,12880
2024-07-01,11,16557,13159
2024-07-01,12,16702,13548
2024-07-01,13,16711,13676
2024-07-01,14,17011,13747
2024-07-01,15,17347,14129
2024-07-01,16,17858,15010
2024-07-01,17,18791,16086
2024-07-01,18,19413,16794
2024-07-01,19,19811,17032
2024-07-01,20,19180,16567
2024-07-01,21,18459,16025
2024-07-01,22,17703,15350
2024-07-01,23,17153,14354
2024-07-01,24,15929,13314
2024-07-02,1,15550,12678
2024-07-02,2,14980,12257
2024-07-02,3,14824,12090
2024-07-02,4,15032,12118
2024-07-02,5,14924,12230
2024-07-02,6,15078,12888
2024-07-02,7,15915,14150
2024-07-02,8,16764,15097
2024-07-02,9,17753,15732
2024-07-02,10,18745,16108
2024-07-02,11,19429,16370
2024-07-02,12,19641,16696
2024-07-02,13,20043,17139
2024-07-02,14,20476,17456
2024-07-02,15,20886,18043
2024-07-02,16,20679,18172
2024-07-02,17,21185,18439
2024-07-02,18,20979,17942
2024-07-02,19,20561,17456
2024-07-02,20,20889,17251
2024-07-02,21,21530,17362
2024-07-02,22,20363,16499
2024-07-02,23,18574,15111
2024-07-02,24,17583,14128
2024-07-03,1,16659,13318
2024-07-03,2,16756,13036
2024-07-03,3,16737,12796
2024-07-03,4,16423,12648
2024-07-03,5,16753,13022
2024-07-03,6,17582,13752
2024-07-03,7,18909,15195
2024-07-03,8,19647,16450
2024-07-03,9,20485,17284
2024-07-03,10,21300,18048
2024-07-03,11,22030,18875
2024-07-03,12,22990,19742
2024-07-03,13,23288,20367
2024-07-03,14,23400,20477
2024-07-03,15,23297,20629
2024-07-03,16,23242,21129
2024-07-03,17,23613,21468
2024-07-03,18,23156,21244
2024-07-03,19,22956,21096
2024-07-03,20,22751,21133
2024-07-03,21,22675,20836
2024-07-03,22,21360,19577
2024-07-03,23,19542,17936
2024-07-03,24,17992,16436
2024-07-04,1,16916,15632
2024-07-04,2,16179,15136
2024-07-04,3,16152,14695
2024-07-04,4,15822,14363
2024-07-04,5,15596,14521
2024-07-04,6,16164,15099
2024-07-04,7,17664,16608
2024-07-04,8,19355,18159
2024-07-04,9,19744,18994
2024-07-04,10,20406,19781
2024-07-04,11,21099,20441
2024-07-04,12,21508,20910
2024-07-04,13,21844,21207
2024-07-04,14,21892,21301
2024-07-04,15,22016,21191
2024-07-04,16,21919,21013
2024-07-04,17,22088,20905
2024-07-04,18,22245,20950
2024-07-04,19,22071,20879
2024-07-04,20,21682,20777
2024-07-04,21,21553,20714
2024-07-04,22,20851,19849
2024-07-04,23,19330,18230
2024-07-04,24,18269,16910
2024-07-05,1,17229,16025
2024-07-05,2,16462,15216
2024-07-05,3,16400,14671
2024-07-05,4,16791,14605
2024-07-05,5,17062,14677
2024-07-05,6,17342,15335
2024-07-05,7,18289,16785
2024-07-05,8,19289,18092
2024-07-05,9,20248,19072
2024-07-05,10,21140,20041
2024-07-05,11,21747,20726
2024-07-05,12,21886,21045
2024-07-05,13,22360,21360
2024-07-05,14,22235,21300
2024-07-05,15,22069,20786
2024-07-05,16,21828,20600
2024-07-05,17,22117,20638
2024-07-05,18,21850,20169
2024-07-05,19,21802,19954
2024-07-05,20,21421,19643
2024-07-05,21,20954,19510
2024-07-05,22,20164,18562
2024-07-05,23,18802,17301
2024-07-05,24,17866,16267
2024-07-06,1,17316,15372
2024-07-06,2,16686,14671
2024-07-06,3,16155,14049
2024-07-06,4,15751,13799
2024-07-06,5,15768,13585
2024-07-06,6,16063,13784
2024-07-06,7,16796,14604
2024-07-06,8,17884,15906
2024-07-06,9,18638,16937
2024-07-06,10,19055,17766
2024-07-06,11,19833,18546
2024-07-06,12,20421,19048
2024-07-06,13,20423,18758
2024-07-06,14,21111,18925
2024-07-06,15,21561,19031
2024-07-06,16,21687,19475
2024-07-06,17,21639,19909
2024-07-06,18,21776,20055
2024-07-06,19,21851,20024
2024-07-06,20,21163,19264
2024-07-06,21,20797,18590
2024-07-06,22,19940,17878
2024-07-06,23,18775,16732
2024-07-06,24,17649,15638
2024-07-07,1,16368,14504
2024-07-07,2,16093,13770
2024-07-07,3,15637,13438
2024-07-07,4,15640,13221
2024-07-07,5,15365,12961
2024-07-07,6,15466,13052
2024-07-07,7,15970,13769
2024-07-07,8,16750,14780
2024-07-07,9,17696,15691
2024-07-07,10,19111,16700
2024-07-07,11,20021,17433
2024-07-07,12,20152,18049
2024-07-07,13,20331,18293
2024-07-07,14,20753,18573
2024-07-07,15,21649,19257
2024-07-07,16,22121,19866
2024-07-07,17,23018,20815
2024-07-07,18,23077,21088
2024-07-07,19,23152,21046
2024-07-07,20,22461,20404
2024-07-07,21,21639,19679
2024-07-07,22,20716,18720
2024-07-07,23,19289,17387
2024-07-07,24,18099,16111
2024-07-08,1,17385,15129
2024-07-08,2,16894,14487
2024-07-08,3,16355,14097
2024-07-08,4,16557,13988
2024-07-08,5,16725,14059
2024-07-08,6,17062,14827
2024-07-08,7,18086,16319
2024-07-08,8,19484,17662
2024-07-08,9,20945,18830
2024-07-08,10,21747,19678
2024-07-08,11,22408,20498
2024-07-08,12,22431,20717
2024-07-08,13,23352,21197
2024-07-08,14,23677,21264
2024-07-08,15,23480,21384
2024-07-08,16,24316,21575
2024-07-08,17,24277,21779
2024-07-08,18,24317,21880
2024-07-08,19,24919,22026
2024-07-08,20,23989,21470
2024-07-08,21,22761,20972
2024-07-08,22,21899,20141
2024-07-08,23,20475,18508
2024-07-08,24,19210,17242
2024-07-09,1,18281,16158
2024-07-09,2,18134,15402
2024-07-09,3,18022,15049
2024-07-09,4,17861,14919
2024-07-09,5,17623,15121
2024-07-09,6,18045,16058
2024-07-09,7,18781,17304
2024-07-09,8,19727,18361
2024-07-09,9,20679,19226
2024-07-09,10,21396,19809
2024-07-09,11,21636,20427
2024-07-09,12,23030,21157
2024-07-09,13,23627,21234
2024-07-09,14,24029,21442
2024-07-09,15,23544,21407
2024-07-09,16,23943,21525
2024-07-09,17,24361,21836
2024-07-09,18,23962,21789
2024-07-09,19,23571,21549
2024-07-09,20,23156,21291
2024-07-09,21,23701,21429
2024-07-09,22,22257,20325
2024-07-09,23,20489,18708
2024-07-09,24,18866,17226
2024-07-10,1,18349,16161
2024-07-10,2,17973,15434
2024-07-10,3,17280,14846
2024-07-10,4,17726,14663
2024-07-10,5,17610,14709
2024-07-10,6,18530,15662
2024-07-10,7,19399,16682
2024-07-10,8,20464,17561
2024-07-10,9,20570,17809
2024-07-10,10,20657,18049
2024-07-10,11,20998,18171
2024-07-10,12,21379,18263
2024-07-10,13,21475,18223
2024-07-10,14,20950,17959
2024-07-10,15,21331,18256
2024-07-10,16,21425,18523
2024-07-10,17,21667,18513
2024-07-10,18,21743,18419
2024-07-10,19,21329,18294
2024-07-10,20,20640,17843
2024-07-10,21,20997,17749
2024-07-10,22,20220,16608
2024-07-10,23,19033,15555
2024-07-10,24,18214,14765
2024-07-11,1,17632,13872
2024-07-11,2,17124,13408
2024-07-11,3,16953,13307
2024-07-11,4,16948,13414
2024-07-11,5,17175,13796
2024-07-11,6,18206,14605
2024-07-11,7,19143,15688
2024-07-11,8,19207,16685
2024-07-11,9,19934,17123
2024-07-11,10,20368,17604
2024-07-11,11,20841,18026
2024-07-11,12,20667,18283
2024-07-11,13,21365,18808
2024-07-11,14,21696,19263
2024-07-11,15,21723,19415
2024-07-11,16,22108,19688
2024-07-11,17,22833,20472
2024-07-11,18,22610,20564
2024-07-11,19,22360,20579
2024-07-11,20,21927,20236
2024-07-11,21,21514,19801
2024-07-11,22,20190,18626
2024-07-11,23,18686,17209
2024-07-11,24,17968,15911
2024-07-12,1,17127,14943
2024-07-12,2,16922,14440
2024-07-12,3,16259,13906
2024-07-12,4,16726,13865
2024-07-12,5,16658,14079
2024-07-12,6,17309,14665
2024-07-12,7,18118,15869
2024-07-12,8,19151,17118
2024-07-12,9,20260,18188
2024-07-12,10,21220,19162
2024-07-12,11,21412,19647
2024-07-12,12,21423,20016
2024-07-12,13,21420,20215
2024-07-12,14,21760,20677
2024-07-12,15,22017,20911
2024-07-12,16,22802,21023
2024-07-12,17,22644,21172
2024-07-12,18,22288,20826
2024-07-12,19,21879,20521
2024-07-12,20,21375,20134
2024-07-12,21,21165,19664
2024-07-12,22,20284,18631
2024-07-12,23,19092,17244
